2026 Rank,Previous Rank,Institution Name,Country/Territory,Region,Size,Focus,Research,Status,AR SCORE,AR RANK,ER SCORE,ER RANK,FSR SCORE,FSR RANK,CPF SCORE,CPF RANK,IFR SCORE,IFR RANK,ISR SCORE,ISR RANK,ISD SCORE,ISD RANK,IRN SCORE,IRN RANK,EO SCORE,EO RANK,SUS SCORE,SUS RANK,Overall SCORE
761,781,babes-bolyai university,Romania,Europe,XL,CO,VH,Public,22.0,569,35.0,410,9.0,801,8.0,801,19.0,729,7.0,801,13.0,801,84.0,278,36.0,477,65.0,398,0.0
1201,1201,bahauddin zakariya university,Pakistan,Asia,L,CO,VH,Public,9.0,701,8.0,701,4.0,801,30.0,584,0.0,0,1.0,801,1.0,801,51.0,801,8.0,801,26.0,801,0.0
901,0,baku engineering university,Azerbaijan,Asia,M,FO,MD,Public,25.0,511,38.0,373,37.0,542,2.0,801,21.0,693,9.0,801,12.0,801,4.0,801,12.0,801,29.0,801,0.0
688,951,baku state university,Azerbaijan,Asia,L,CO,HI,Public,22.0,566,20.0,654,94.0,85,2.0,801,13.0,801,7.0,801,11.0,801,22.0,801,64.0,243,43.0,801,26.0
1001,1001,banaras hindu university,India,Asia,L,FC,VH,Public,19.0,648,11.0,701,14.0,801,19.0,737,2.0,801,3.0,801,7.0,801,59.0,704,16.0,801,45.0,801,0.0
255,256,bandung institute of technology (itb),Indonesia,Asia,L,CO,VH,Public,59.0,181,85.0,90,55.0,345,5.0,801,95.0,182,8.0,801,14.0,801,40.0,801,69.0,224,59.0,516,50.0
761,761,bangladesh university of engineering and technology,Bangladesh,Asia,M,SP,VH,Public,21.0,582,43.0,316,16.0,801,31.0,578,0.0,0,0.0,0,0.0,0,23.0,801,30.0,551,30.0,801,0.0
566,474,bangor university,United Kingdom,Europe,M,FC,VH,Public,13.0,701,11.0,701,19.0,801,44.0,422,38.0,515,77.0,239,80.0,210,75.0,447,17.0,787,78.0,195,29.0
660,671,bar-ilan university,Israel,Asia,L,FC,VH,Public,11.0,701,14.0,701,10.0,801,59.0,293,54.0,416,5.0,801,4.0,801,53.0,792,33.0,511,42.0,801,27.0
320,298,bauman moscow state technical university,Russian Federation,Europe,L,CO,VH,Public,41.0,289,64.0,168,100.0,25,2.0,801,81.0,287,86.0,190,87.0,160,14.0,801,10.0,801,48.0,770,44.0
1001,1001,baylor university,United States of America,Americas,L,CO,VH,Private not for Profit,9.0,701,21.0,628,18.0,801,13.0,801,4.0,801,7.0,801,5.0,801,47.0,801,25.0,650,43.0,801,0.0
388,452,beihang university (former buaa),China (Mainland),Asia,L,CO,VH,Public,18.0,665,24.0,569,58.0,313,92.0,95,10.0,801,8.0,801,6.0,801,50.0,801,21.0,711,37.0,801,39.0
1201,1201,beijing foreign studies university,China (Mainland),Asia,M,SP,VH,Public,8.0,701,8.0,701,43.0,470,3.0,801,25.0,646,48.0,418,36.0,532,4.0,801,16.0,801,10.0,801,0.0
259,302,beijing institute of technology,China (Mainland),Asia,XL,FO,VH,Public,34.0,355,47.0,282,43.0,469,96.0,62,12.0,801,16.0,801,12.0,801,75.0,439,23.0,681,59.0,525,50.0
851,901,beijing jiaotong university,China (Mainland),Asia,L,FO,VH,Public,12.0,701,17.0,701,31.0,609,34.0,529,5.0,801,17.0,780,13.0,801,46.0,801,14.0,801,31.0,801,0.0
247,271,beijing normal university,China (Mainland),Asia,L,CO,VH,Public,48.0,244,30.0,483,30.0,626,99.0,44,9.0,801,33.0,559,25.0,690,77.0,403,18.0,754,56.0,591,51.0
697,701,beijing university of chemical technology,China (Mainland),Asia,L,CO,VH,Public,6.0,701,7.0,701,29.0,668,82.0,149,3.0,801,3.0,801,7.0,801,37.0,801,3.0,801,41.0,801,25.0
1201,1201,beijing university of chinese medicine,China (Mainland),Asia,L,FO,VH,Public,6.0,701,6.0,701,44.0,448,15.0,801,0.0,0,13.0,801,10.0,801,8.0,801,4.0,801,8.0,801,0.0
1001,901,beijing university of posts and telecommunications,China (Mainland),Asia,L,FO,VH,Public,4.0,701,9.0,701,20.0,801,45.0,411,6.0,801,3.0,801,2.0,801,22.0,801,22.0,686,27.0,801,0.0
791,801,beijing university of technology,China (Mainland),Asia,L,CO,VH,Public,9.0,701,11.0,701,42.0,481,55.0,325,5.0,801,3.0,801,8.0,801,38.0,801,8.0,801,33.0,801,0.0
676,641,beirut arab university,Lebanon,Asia,S,FC,HI,Private not for Profit,20.0,614,22.0,597,29.0,661,8.0,801,95.0,180,61.0,334,57.0,362,30.0,801,44.0,401,42.0,801,26.0
851,801,belarusian national technical university,Belarus,Europe,L,SP,LO,Public,17.0,701,41.0,329,65.0,273,1.0,801,3.0,801,67.0,299,62.0,323,3.0,801,8.0,801,0.0,0,0.0
447,387,belarusian state university,Belarus,Europe,L,CO,HI,Public,33.0,377,52.0,239,92.0,98,2.0,801,5.0,801,71.0,268,68.0,286,34.0,801,61.0,258,0.0,0,35.0
1401,1201,belarusian state university of informatics and radioelectronics,Belarus,Europe,M,CO,HI,Public,7.0,701,23.0,573,26.0,716,1.0,801,3.0,801,18.0,772,20.0,754,7.0,801,8.0,801,0.0,0,0.0
1401,1201,belgorod state university,Russian Federation,Europe,L,FC,HI,Public,3.0,701,2.0,701,18.0,801,3.0,801,2.0,801,70.0,276,73.0,247,14.0,801,2.0,801,23.0,801,0.0
469,471,ben gurion university of the negev,Israel,Asia,L,FC,VH,Public,20.0,631,27.0,510,15.0,801,59.0,295,71.0,332,24.0,679,18.0,798,63.0,643,25.0,649,49.0,734,34.0
1201,1201,benemérita universidad autónoma de puebla,Mexico,Americas,XL,FC,HI,Public,20.0,616,8.0,701,2.0,801,3.0,801,4.0,801,2.0,801,6.0,801,29.0,801,2.0,801,29.0,801,0.0
1401,0,benha university,Egypt,Africa,XL,FC,HI,Public,6.0,701,4.0,701,8.0,801,4.0,801,1.0,801,2.0,801,7.0,801,60.0,699,3.0,801,36.0,801,0.0
1201,0,beni-suef university,Egypt,Africa,XL,FC,HI,Public,9.0,701,4.0,701,2.0,801,11.0,801,14.0,801,2.0,801,6.0,801,52.0,801,3.0,801,40.0,801,0.0
415,477,bilkent university,Türkiye,Asia,M,CO,VH,Private not for Profit,34.0,361,73.0,134,15.0,801,28.0,610,62.0,379,8.0,801,12.0,801,41.0,801,27.0,609,52.0,667,37.0
1001,1001,binghamton university suny,United States of America,Americas,L,CO,VH,Public,10.0,701,14.0,701,9.0,801,20.0,723,17.0,760,16.0,801,22.0,739,26.0,801,11.0,801,45.0,801,0.0
851,951,binus university (bina nusantara university),Indonesia,Asia,L,CO,VH,Private for Profit,20.0,611,33.0,432,29.0,670,4.0,801,52.0,429,9.0,801,14.0,801,14.0,801,21.0,714,41.0,801,0.0
668,801,birla institute of technology and science,India,Asia,L,CO,VH,Private not for Profit,18.0,678,33.0,441,12.0,801,39.0,480,3.0,801,4.0,801,8.0,801,42.0,801,55.0,302,59.0,525,26.0
1001,1001,birmingham city university,United Kingdom,Europe,XL,FO,HI,Public,8.0,701,8.0,701,9.0,801,7.0,801,55.0,412,66.0,304,69.0,278,45.0,801,12.0,801,38.0,801,0.0
1201,1201,birzeit university,Palestine,Asia,M,CO,HI,Private not for Profit,13.0,701,9.0,701,7.0,801,5.0,801,18.0,748,7.0,801,6.0,801,20.0,801,38.0,451,12.0,801,0.0
371,418,bogazici university,Türkiye,Asia,M,CO,VH,Public,36.0,335,86.0,88,5.0,801,24.0,662,28.0,603,8.0,801,13.0,801,49.0,801,89.0,116,69.0,342,40.0
591,587,bond university,Australia,Oceania,S,FO,VH,Private not for Profit,6.0,701,8.0,701,52.0,362,54.0,346,64.0,366,90.0,164,91.0,139,25.0,801,12.0,801,24.0,801,29.0
526,631,boston college,United States of America,Americas,L,CO,VH,Private not for Profit,30.0,407,30.0,471,28.0,681,27.0,618,10.0,801,29.0,608,35.0,556,48.0,801,65.0,240,56.0,579,31.0
88,108,boston university,United States of America,Americas,L,FC,VH,Private not for Profit,75.0,111,87.0,83,41.0,497,62.0,273,40.0,500,93.0,150,93.0,124,85.0,256,87.0,127,74.0,264,71.0
801,771,bournemouth university,United Kingdom,Europe,L,CO,VH,Public,8.0,701,11.0,701,8.0,801,29.0,594,85.0,261,48.0,422,53.0,391,76.0,418,8.0,801,43.0,801,0.0
1201,1001,brac university,Bangladesh,Asia,L,CO,HI,Private not for Profit,15.0,701,33.0,429,12.0,801,4.0,801,2.0,801,2.0,801,6.0,801,30.0,801,5.0,801,30.0,801,0.0
741,721,brandeis university,United States of America,Americas,M,CO,VH,Private not for Profit,13.0,701,10.0,701,50.0,381,25.0,638,33.0,554,83.0,201,62.0,322,25.0,801,31.0,544,29.0,801,0.0
1001,1001,brigham young university,United States of America,Americas,XL,CO,VH,Private not for Profit,8.0,701,14.0,701,7.0,801,16.0,787,1.0,801,5.0,801,4.0,801,52.0,801,37.0,469,45.0,801,0.0
1201,1201,british university in egypt,Egypt,Africa,M,FO,VH,Private for Profit,8.0,701,11.0,701,37.0,549,5.0,801,2.0,801,6.0,801,10.0,801,18.0,801,3.0,801,21.0,801,0.0
575,611,brno university of technology,Czechia,Europe,L,FO,VH,Public,18.0,691,36.0,393,37.0,544,14.0,801,27.0,631,77.0,241,79.0,215,81.0,339,16.0,801,61.0,471,29.0
1201,1201,brock university,Canada,Americas,L,CO,HI,Public,7.0,701,11.0,701,5.0,801,17.0,772,4.0,801,28.0,621,34.0,570,29.0,801,7.0,801,42.0,801,0.0
69,79,brown university,United States of America,Americas,M,FC,VH,Private not for Profit,72.0,126,64.0,166,85.0,139,82.0,143,91.0,218,67.0,297,70.0,269,80.0,352,82.0,151,73.0,280,76.0
385,342,brunel university of london,United Kingdom,Europe,L,CO,VH,Public,18.0,694,25.0,536,12.0,801,52.0,364,100.0,114,100.0,32,100.0,20,77.0,410,29.0,578,80.0,163,39.0
711,721,budapest university of technology and economics,Hungary,Europe,L,FO,VH,Public,21.0,595,38.0,375,19.0,801,15.0,800,5.0,801,23.0,691,29.0,629,60.0,691,38.0,460,58.0,545,0.0
660,601,ca' foscari university of venice,Italy,Europe,M,CO,VH,Public,27.0,462,22.0,609,10.0,801,21.0,703,44.0,471,19.0,749,25.0,688,68.0,564,20.0,729,74.0,259,27.0
347,350,cairo university,Egypt,Africa,XL,FC,VH,Public,61.0,170,53.0,232,14.0,801,6.0,801,4.0,801,14.0,801,11.0,801,89.0,190,98.0,43,67.0,368,42.0
10,10,california institute of technology (caltech),United States of America,Americas,S,FO,VH,Private not for Profit,98.0,33,99.0,23,100.0,5,100.0,3,100.0,65,91.0,161,91.0,136,62.0,665,49.0,352,79.0,185,94.0
1201,1401,california polytechnic state university,United States of America,Americas,L,CO,HI,Public,6.0,701,20.0,655,9.0,801,5.0,801,0.0,0,0.0,0,0.0,0,44.0,801,19.0,736,33.0,801,0.0
1201,0,can tho university,Viet Nam,Asia,XL,CO,HI,Public,10.0,701,6.0,701,3.0,801,5.0,801,65.0,357,1.0,801,6.0,801,37.0,801,7.0,801,40.0,801,0.0
604,523,canadian university of dubai,United Arab Emirates,Asia,S,FO,HI,Private for Profit,23.0,553,30.0,478,40.0,499,7.0,801,100.0,4,100.0,7,74.0,237,19.0,801,18.0,758,18.0,801,28.0
1201,1001,canterbury christ church university,United Kingdom,Europe,XL,CO,MD,Public,7.0,701,5.0,701,5.0,801,7.0,801,42.0,487,60.0,340,64.0,309,22.0,801,2.0,801,22.0,801,0.0
181,186,cardiff university,United Kingdom,Europe,L,FC,VH,Public,60.0,175,54.0,223,48.0,403,42.0,451,87.0,243,70.0,278,73.0,248,93.0,120,34.0,502,89.0,71,58.0
781,741,carleton university,Canada,Americas,L,CO,VH,Public,16.0,701,17.0,701,7.0,801,19.0,743,18.0,756,57.0,364,42.0,489,75.0,443,43.0,407,61.0,477,0.0
52,58,carnegie mellon university,United States of America,Americas,L,FC,VH,Private not for Profit,80.0,98,94.0,52,51.0,370,99.0,43,52.0,426,99.0,77,73.0,245,79.0,364,80.0,161,66.0,375,82.0
294,259,case western reserve university,United States of America,Americas,M,FC,VH,Private not for Profit,22.0,560,21.0,642,89.0,111,66.0,239,48.0,449,77.0,246,79.0,218,58.0,715,41.0,429,71.0,303,46.0
851,901,catania university,Italy,Europe,L,FC,VH,Public,18.0,701,6.0,701,9.0,801,36.0,517,15.0,798,8.0,801,13.0,801,74.0,456,9.0,801,46.0,801,0.0
1401,1201,central michigan university,United States of America,Americas,L,FC,HI,Public,4.0,701,5.0,701,12.0,801,11.0,801,5.0,801,23.0,684,18.0,801,26.0,801,15.0,801,29.0,801,0.0
499,495,central queensland university australia (cquniversity),Australia,Oceania,S,CO,VH,Public,14.0,701,9.0,701,42.0,474,40.0,473,98.0,145,100.0,43,99.0,47,48.0,801,5.0,801,64.0,417,32.0
491,431,central south university,China (Mainland),Asia,XL,FO,VH,Public,12.0,701,10.0,701,7.0,801,100.0,8,9.0,801,7.0,801,5.0,801,74.0,472,23.0,667,43.0,801,33.0
1001,1201,ceu university,Spain,Europe,L,FO,VH,,7.0,701,21.0,634,27.0,703,3.0,801,8.0,801,58.0,352,62.0,319,19.0,801,17.0,793,36.0,801,0.0
165,139,chalmers university of technology,Sweden,Europe,M,FO,VH,Private not for Profit,35.0,350,57.0,207,60.0,303,81.0,152,100.0,56,74.0,257,77.0,226,77.0,405,53.0,319,83.0,138,60.0
575,691,chandigarh university,India,Asia,XL,FC,HI,Private not for Profit,22.0,561,70.0,147,34.0,573,3.0,801,45.0,469,25.0,662,29.0,621,66.0,603,2.0,801,44.0,801,29.0
668,631,chang gung university,Taiwan,Asia,M,FO,VH,Private not for Profit,9.0,701,7.0,701,75.0,200,58.0,298,8.0,801,10.0,801,13.0,801,26.0,801,2.0,801,49.0,734,26.0
1201,1001,chang jung christian university,Taiwan,Asia,M,CO,HI,Private not for Profit,9.0,701,5.0,701,57.0,323,3.0,801,8.0,801,9.0,801,13.0,801,6.0,801,2.0,801,35.0,801,0.0
1401,1201,chaoyang university of technology,Taiwan,Asia,L,FO,VH,Private for Profit,5.0,701,7.0,701,6.0,801,8.0,801,7.0,801,13.0,801,16.0,801,22.0,801,2.0,801,41.0,801,0.0
584,621,charles darwin university,Australia,Oceania,M,FO,VH,Public,8.0,701,7.0,701,6.0,801,65.0,247,42.0,483,89.0,178,89.0,154,50.0,801,5.0,801,71.0,305,29.0
951,851,charles sturt university,Australia,Oceania,L,CO,VH,Public,6.0,701,9.0,701,14.0,801,14.0,801,66.0,356,47.0,427,52.0,396,60.0,684,13.0,801,65.0,403,0.0
265,246,charles university,Czechia,Europe,XL,FC,VH,Public,59.0,182,56.0,217,37.0,543,14.0,801,34.0,549,62.0,328,65.0,300,97.0,33,73.0,196,77.0,217,49.0
526,567,chiang mai university,Thailand,Asia,XL,FC,HI,Public,49.0,236,30.0,467,22.0,790,9.0,801,6.0,801,9.0,801,13.0,801,66.0,613,29.0,584,68.0,355,31.0
791,771,chiba university,Japan,Asia,L,FC,VH,Public,23.0,555,13.0,701,66.0,261,18.0,755,11.0,801,8.0,801,12.0,801,30.0,801,6.0,801,49.0,737,0.0
504,484,china agricultural university,China (Mainland),Asia,L,FC,VH,Public,12.0,701,10.0,701,19.0,801,99.0,42,5.0,801,2.0,801,2.0,801,62.0,663,10.0,801,44.0,801,32.0
851,771,china university of geosciences,China (Mainland),Asia,L,FO,VH,Public,7.0,701,6.0,701,60.0,299,40.0,469,2.0,801,5.0,801,4.0,801,60.0,693,1.0,801,43.0,801,0.0
654,681,china university of mining and technology,China (Mainland),Asia,L,FO,VH,Public,4.0,701,6.0,701,26.0,727,87.0,114,0.0,0,0.0,0,0.0,0,56.0,761,16.0,801,39.0,801,27.0
686,631,china university of petroleum,China (Mainland),Asia,L,CO,VH,Public,3.0,701,7.0,701,11.0,801,95.0,77,7.0,801,5.0,801,4.0,801,26.0,801,26.0,621,35.0,801,26.0
1201,1201,china university of political science and law,China (Mainland),Asia,L,FO,MD,Public,4.0,701,62.0,181,11.0,801,2.0,801,5.0,801,2.0,801,7.0,801,8.0,801,10.0,801,10.0,801,0.0
1201,1201,chitkara university,India,Asia,L,CO,VH,Private not for Profit,10.0,701,11.0,701,18.0,801,5.0,801,13.0,801,5.0,801,9.0,801,44.0,801,2.0,801,47.0,776,0.0
1401,1201,chittagong university of engineering and technology,Bangladesh,Asia,M,SP,HI,Public,10.0,701,16.0,701,10.0,801,12.0,801,2.0,801,0.0,0,0.0,0,8.0,801,5.0,801,20.0,801,0.0
504,489,chongqing university,China (Mainland),Asia,XL,SP,VH,Public,12.0,701,10.0,701,18.0,801,94.0,82,28.0,605,4.0,801,3.0,801,58.0,717,19.0,743,40.0,801,32.0
901,851,chonnam national university,Republic of Korea,Asia,L,FC,VH,Public,12.0,701,7.0,701,47.0,415,24.0,654,15.0,801,16.0,793,22.0,731,29.0,801,7.0,801,61.0,471,0.0
618,611,christian-albrechts-universität zu kiel,Germany,Europe,L,FC,VH,Public,24.0,522,15.0,701,57.0,325,21.0,700,0.0,0,15.0,801,12.0,801,92.0,139,25.0,648,59.0,516,28.0
221,229,chulalongkorn university,Thailand,Asia,XL,FC,VH,Public,82.0,89,53.0,233,45.0,439,13.0,801,32.0,564,6.0,801,11.0,801,81.0,342,96.0,64,80.0,169,54.0
1001,1001,chung yuan christian university,Taiwan,Asia,L,CO,HI,Public,10.0,701,9.0,701,7.0,801,25.0,637,5.0,801,12.0,801,15.0,801,17.0,801,29.0,585,47.0,799,0.0
479,489,chung-ang university,Republic of Korea,Asia,L,FC,VH,Private not for Profit,25.0,512,38.0,372,79.0,172,17.0,769,20.0,719,62.0,323,66.0,297,31.0,801,17.0,777,69.0,331,33.0
1001,1001,chungbuk national university,Republic of Korea,Asia,M,FC,VH,Public,7.0,701,5.0,701,48.0,405,20.0,717,11.0,801,22.0,703,22.0,740,33.0,801,2.0,801,51.0,684,0.0
851,851,chungnam national university,Republic of Korea,Asia,L,FC,VH,Public,12.0,701,11.0,701,55.0,343,21.0,697,8.0,801,20.0,729,25.0,681,41.0,801,7.0,801,60.0,504,0.0
63,62,city university of hong kong,"Hong Kong SAR, China",Asia,M,CO,VH,Public,76.0,109,47.0,284,95.0,75,100.0,2,100.0,16,100.0,5,100.0,2,65.0,628,49.0,356,75.0,232,79.0
613,661,city university of new york,United States of America,Americas,XL,FC,VH,Public,25.0,505,59.0,195,14.0,801,6.0,801,8.0,801,8.0,801,6.0,801,93.0,128,31.0,532,55.0,593,28.0
1001,951,clark university,United States of America,Americas,S,CO,VH,Private not for Profit,3.0,701,4.0,701,26.0,724,24.0,666,15.0,801,95.0,133,94.0,119,29.0,801,19.0,739,42.0,801,0.0
951,851,clarkson university,United States of America,Americas,S,CO,VH,Private not for Profit,1.0,701,4.0,701,19.0,801,47.0,400,43.0,478,38.0,515,42.0,493,31.0,801,12.0,801,27.0,801,0.0
951,951,clemson university,United States of America,Americas,L,CO,VH,Public,10.0,701,15.0,701,19.0,801,25.0,643,16.0,773,11.0,801,8.0,801,76.0,420,14.0,801,48.0,765,0.0
1401,1201,cleveland state university,United States of America,Americas,M,FO,VH,Public,5.0,701,6.0,701,12.0,801,8.0,801,6.0,801,48.0,423,36.0,540,18.0,801,12.0,801,26.0,801,0.0
901,771,colegio de méxico,Mexico,Americas,S,SP,VH,Public,20.0,630,6.0,701,100.0,1,3.0,801,12.0,801,27.0,637,20.0,762,10.0,801,3.0,801,14.0,801,0.0
571,501,colorado school of mines,United States of America,Americas,M,FO,VH,Public,11.0,701,23.0,588,19.0,801,70.0,216,29.0,599,11.0,801,17.0,801,31.0,801,29.0,558,55.0,608,29.0
458,442,colorado state university,United States of America,Americas,L,CO,VH,Public,25.0,508,30.0,473,73.0,209,23.0,672,23.0,679,9.0,801,15.0,801,83.0,303,32.0,524,75.0,236,34.0
38,34,columbia university,United States of America,Americas,XL,FC,VH,Private not for Profit,100.0,13,100.0,11,100.0,19,45.0,418,49.0,445,98.0,88,73.0,250,98.0,18,100.0,8,78.0,198,86.0
684,661,comenius university bratislava,Slovakia,Europe,L,FC,HI,Public,17.0,701,15.0,701,61.0,293,7.0,801,8.0,801,39.0,504,45.0,469,69.0,549,87.0,126,44.0,801,26.0
664,711,comsats university islamabad,Pakistan,Asia,XL,CO,VH,Public,17.0,701,36.0,403,17.0,801,37.0,506,1.0,801,2.0,801,6.0,801,87.0,212,8.0,801,63.0,444,26.0
465,415,concordia university,Canada,Americas,XL,CO,VH,Public,22.0,572,18.0,701,5.0,801,32.0,563,64.0,362,94.0,135,95.0,112,76.0,429,58.0,281,82.0,153,34.0
16,16,cornell university,United States of America,Americas,L,FC,VH,Private not for Profit,100.0,25,99.0,27,64.0,276,98.0,48,58.0,401,76.0,251,56.0,363,93.0,126,99.0,24,77.0,218,92.0
558,526,coventry university,United Kingdom,Europe,L,CO,VH,Public,16.0,701,19.0,697,22.0,798,15.0,801,85.0,258,100.0,62,100.0,51,84.0,271,18.0,752,71.0,297,30.0
1001,1001,cracow university of technology of tadeusz kościuszko,Poland,Europe,L,SP,VH,Public,13.0,701,28.0,495,28.0,677,10.0,801,3.0,801,9.0,801,13.0,801,44.0,801,10.0,801,21.0,801,0.0
1201,1201,cukurova university,Türkiye,Asia,XL,FC,HI,Public,7.0,701,6.0,701,9.0,801,5.0,801,3.0,801,7.0,801,12.0,801,56.0,749,14.0,801,42.0,801,0.0
183,174,curtin university,Australia,Oceania,L,CO,VH,Public,46.0,254,39.0,348,18.0,801,90.0,104,100.0,57,54.0,382,59.0,348,94.0,96,38.0,459,82.0,149,58.0
951,851,cy cergy paris university,France,Europe,M,FO,VH,Public,5.0,701,5.0,701,65.0,270,7.0,801,55.0,410,59.0,347,63.0,314,48.0,801,1.0,801,31.0,801,0.0
686,0,cyprus university of technology,Cyprus,Asia,S,CO,VH,Public,8.0,701,5.0,701,49.0,389,40.0,472,68.0,343,42.0,474,43.0,478,47.0,801,11.0,801,50.0,711,26.0
416,420,czech technical university in prague,Czechia,Europe,L,SP,VH,Public,27.0,468,51.0,243,89.0,107,6.0,801,29.0,598,56.0,374,60.0,341,69.0,542,23.0,670,54.0,630,37.0
761,711,czech university of life sciences in prague,Czechia,Europe,L,FO,VH,Public,12.0,701,9.0,701,14.0,801,22.0,680,36.0,530,83.0,208,84.0,175,85.0,249,5.0,801,73.0,281,0.0
1001,951,d. serikbayev east kazakhstan technical university,Kazakhstan,Asia,M,FO,HI,Public,15.0,701,18.0,701,76.0,190,1.0,801,24.0,665,6.0,801,10.0,801,5.0,801,4.0,801,31.0,801,0.0
370,326,daegu gyeongbuk institute of science and technology (dgist),Republic of Korea,Asia,S,FO,VH,Public,17.0,701,28.0,494,82.0,156,100.0,4,5.0,801,7.0,801,11.0,801,16.0,801,3.0,801,43.0,801,40.0
1001,1201,daffodil international university,Bangladesh,Asia,L,FO,VH,Private not for Profit,16.0,701,23.0,578,6.0,801,7.0,801,8.0,801,5.0,801,9.0,801,45.0,801,8.0,801,52.0,667,0.0
283,275,dalhousie university,Canada,Americas,L,FC,VH,Public,27.0,465,24.0,563,16.0,801,76.0,171,100.0,88,79.0,225,81.0,195,80.0,353,40.0,439,85.0,107,47.0
482,448,dalian university of technology,China (Mainland),Asia,XL,CO,VH,Public,11.0,701,11.0,701,23.0,766,96.0,65,15.0,800,5.0,801,4.0,801,60.0,697,22.0,697,47.0,798,33.0
1201,1201,damascus university,Syrian Arab Republic,Asia,XL,FC,MD,Public,8.0,701,6.0,701,2.0,801,2.0,801,5.0,801,11.0,801,15.0,801,23.0,801,96.0,69,32.0,801,0.0
1001,1001,dankook university,Republic of Korea,Asia,L,FC,HI,Private not for Profit,10.0,701,8.0,701,72.0,213,5.0,801,6.0,801,13.0,801,16.0,801,17.0,801,4.0,801,48.0,770,0.0
247,243,dartmouth college,United States of America,Americas,M,FC,VH,Private not for Profit,31.0,398,54.0,225,80.0,167,57.0,307,14.0,801,59.0,351,63.0,318,46.0,801,88.0,122,82.0,146,51.0
654,641,de la salle university,Philippines,Asia,L,CO,HI,Private not for Profit,33.0,374,59.0,197,10.0,801,7.0,801,3.0,801,4.0,801,8.0,801,27.0,801,61.0,266,44.0,801,27.0
801,711,de montfort university,United Kingdom,Europe,L,FO,VH,Public,6.0,701,10.0,701,7.0,801,17.0,770,81.0,284,96.0,107,97.0,92,57.0,734,11.0,801,65.0,409,0.0
207,197,deakin university,Australia,Oceania,XL,FC,VH,Public,42.0,281,33.0,440,6.0,801,86.0,116,97.0,148,83.0,202,85.0,172,87.0,222,44.0,406,87.0,91,55.0
47,49,delft university of technology,Netherlands,Europe,L,CO,VH,Public,86.0,76,90.0,71,49.0,392,85.0,126,100.0,68,95.0,128,95.0,109,94.0,102,66.0,235,96.0,15,84.0
1201,0,delta university for science & technology,Egypt,Africa,L,FO,HI,Private not for Profit,26.0,483,9.0,701,6.0,801,5.0,801,9.0,801,2.0,801,7.0,801,14.0,801,3.0,801,33.0,801,0.0
851,0,dhofar university,Oman,Asia,S,FO,VH,Private not for Profit,10.0,701,10.0,701,12.0,801,20.0,719,100.0,21,11.0,801,14.0,801,35.0,801,70.0,208,19.0,801,0.0
624,721,diponegoro university,Indonesia,Asia,XL,FC,HI,Public,30.0,405,53.0,229,31.0,622,2.0,801,46.0,461,7.0,801,12.0,801,36.0,801,24.0,655,51.0,680,28.0
1201,1201,dokuz eylül üniversitesi,Türkiye,Asia,XL,FC,HI,Public,10.0,701,14.0,701,6.0,801,4.0,801,3.0,801,19.0,738,26.0,677,52.0,801,9.0,801,57.0,560,0.0
